text,label
"As a DPU I want to create structural metadata for an Item so I can define the sequence of components.",8
"As a Visitor I'm able to open the interactive map from the person's profile page so that I know the location of the person's event plot.",8
"As a site editor, I can assign priority numbers to news items. Items are displayed on the front page based on priority.",8
"As a user I can download files directly from the search results page.",8
"As a Visitor I'm able to navigate the site through the site wide footer menu so that I can always quickly open the page I'm looking for.",8
"As a public user, I want a web application that can locate all the DRS objects related to a specific collection or topic, e.g. ''Eleanor Roosevelt. ''.",8
"As a supervisor I can view what my researchers were doing on a given date or period of time.",8
"As someone whose membership (of any type) is about to expire, I am sent a reminder and a link through which I can renew. (Note: Think about overlapping memberships and prorating.).",8
"As a student I need to collaboratively create documents with other students so that we can work efficiently on a group project.",8
"As a User, I want all data that I find to be available for download (not just a link to an external website).",8
"As a cataloger and a collections manager I want Trident to support Duke Core so that metadata is consistent between collections.",8
"As a researcher I can create a log book page.",8
"As a site admin, I am emailed whenever a job is submitted (so that I am aware of it and can decide if I want to post it).",8
"As a User, I want access to VT GIS data layers with no downloading required (ie: as a web service).",8
"As someone whose membership (of any type) is about to expire, I am sent a reminder and a link through which I can renew. (Note: Think about overlapping memberships and prorating.).",8
"As a Visitor I'm able to select a album so that I can view the media in the album.",8
"As an Administrator I'm able to delete an existing person in the event of relocation.",8
"As a User, I want a robust and easy-to-use search engine to help me find the geospatial data, web services, and. . .",8
"As a trainer, I am notified about the results of surveys about my classes. (Questions: After each survey? After a set period of time? Does the trainer get an email or just know to go to the site?).",8
"As a site editor, I have ideas on how I want the home page to look and feel.",8
"As a DPU I want Trident to create derivatives for me when I upload a Master.",8
"As a site visitor, I can see a list of all upcoming “Events. ” (Events are things such as the Scrum Gathering, conferences, free seminars, etc.).",8
"As a site admin, I can edit and delete help wanted ads.",8
"As a site editor, I'd like to have some flexibility as to where things appear to accommodate different types of content.",8
"As a site visitor, I want the link from the article teaser to take me directly to the body of the article. . . not to another teaser setup.",8
"As an Administrator I'm able to edit the information of an existing album so that I can update it.",8
"As a User, I want all data that I find to be available for download (not just a link to an external website).",8
"As a site member, the upcoming courses are what I want visitors to notice.",8
"As a site admin, I can delete any course or event.",8
"As a complainant I want to be able to check the status of the complaint online so I don't have to talk to the department.",8
"As a trainer, I can read information of relevance only to trainers.",8
"As a User, I want web services that work with ArcGIS software (desktop, mobile, and browser-based clients).",8
"As an system administrator I want to monitor the performance of CMS SiteManager so I can analyze indicators which influence the health of CMS SiteManager and undertake action upon this analysis in order to make CMS SiteManager healthy again.",8
"As a system administrator I can migrate data from an older version of NeuroHub to the current version.",8
"As a researcher, I want services to support the long term curation of data (e.g. MRI scans, experiment output, intermediate files), so that I can be sure that data will not get 'lost' with the passage of time.",8
"As a User, I want more format/projection options when downloading.",8
"As the site editor, I can add an article to the site.",8
"As a user, when moving a file to a new location, I need to be sure that existing metadata corresponding to the file is not lost.",8
"As a CSM or CPO who has been approved for Practitioner status (by a site admin reading my submission), I am charged a fee.",8
"As a User, I want access to ESRI layerfile packages.",8
"As a visitor, I can download presentations, PDFs, etc. on Scrum that I can use.",8
"As a company, I can join the Scrum Alliance by paying a corporate membership fee. This will include uploading items related to corporate membership (e.g., company description, a logo of size x by y).",8
"As a Visitor I'm able to search for people in the ABC database so that I can review the profiles of the positioned people.",8
"As a student I need to keep track of the tasks and assignments I have to do so I get them done on time and don't forget any of them.",8
"As a Trainer, I want my profile page to include additional details about me (i.e., some of the answers to my Trainer application).",8
"As a programmer building image display applications, I need to obtain admin metadata access rights for public/private DRS content (URNs).",8
"As a user I can limit my search results to one or more log book sections from one or more log books.",8
"As a researcher, I need to be able to search for images of cells (and brains) using standard meta data.",8
"As a User, I want access to aerial photos (eg: VT orthos) with no downloading required (ie: as a web service).",8
"As a licensing partner I need clients to be redirected back to the site so that they can continue their order process.",8
"As a site visitor, I can read FAQs.",8
"As a researcher, I want any data that I have written to the VRE to be protected from modification or deletion (by myself or others) so that original data can always be traced back to an experiment and a point in time (although new versions of the data file can be uploaded).",8
"As a student I need to figure out what email is important to me.(One suggestion: good subject lines.).",8
"As a marketeer I want to view the top refferals of the week so I can quickly see what websites drive most traffic to a specific page or media item.",8
"As a Collection Manager I want my collection to be discoverable in the Catalog.",8
"As a user I can assign tags to files that I have uploaded.",8
"As a Visitor I'm able to view the added stories (if any) on the profile page so that I can learn more about the person.",8
"As a system administrator there should be a managed backup protocol for the system.",8
"As a student I'd like campus applications to work on my phone.",8
"As a Visitor I'm able to view the ABC experience homepage so that I can learn about the Event Region.",8
"As a site visitor, I can subscribe to an RSS feed of articles. (Teasers only?).",8
"As a User I'm able to click a particular plot location from the map and thereby perform a search of people associated with that plot number.",8
"As a site member, I can fill out an application to become a Practitioner.",8
"As a cataloger or collection manager I want to be able to use a grid/spreadsheet style interface so I can edit Items quickly.",8
"As a Visitor I'm able to view the media gallery so that I can see interesting photo's about the Event Region.",8
"As a public services staff in the Preservation Conservation and Digital Imaging services group, a researcher wants to order an image and Houghton PS staff needs to tell the researcher what the size or resolution of the image is without looking it up via DRS Webadmin.",8
"As a site administrator, I can create an Other Course (?) or Event that is not charged a listing fee. This is so that the Scrum Alliance doesn’t charge itself for Scrum Gatherings that it puts on.",8
"As a trainer, I want my rating to show up on my profile page.",8
"As an Administrator I can edit the details of a User.",8
"As a site editor, I have ideas on how I want the home page to look and feel.",8
"As a CSM, Practitioner, or Certified Product Owner, I can have my name listed in the registry without becoming a member of the site. (For example, I take a certification class but never register or let my membership lapse.).",8
"As lab administrator(s) I should have increased access to the system to support regular users. See solution research for further information. .",8
"As a trainer, admin, or editor, I can turn a course into an event or an event into a course (in case it was entered in the wrong category). (Note: making something a Certification Course will probably require selecting the name of the course from the pre-approved list. ).",8
"As a student I need a place to see everything I need to do today.",8
"As a site a site editor, I can set the following dates on a news item: Start Publishing Date, Old.",8
"As a user I want files I might accidentally delete to be restorable.",8
"As a Staples White label site I need to change the content on core pages so I can reflect the text I need to display.",8
"As a user I can store worm behaviour videos with an encoding that can be analysed by the worm analysis software written by Christopher James.",8
"As a site visitor, I can see a list of all upcoming “Events. ” (Events are things such as the Scrum Gathering, conferences, free seminars, etc.).",8
"As a researcher I can upload files prior to having them attached to a log book page.",8
"As a site admin, I am emailed whenever a job is submitted (so that I am aware of it and can decide if I want to post it).",8
"As a site admin, I want jobs to stop publishing on the site 30 days after being posted. (Note: 30 days doesn’t need to be configurable at this point. Hardcoding is fine for now.).",8
"As a User, I want access to imagery organized by year (whether for download or web service).",8
"As a User, I want a button that allows me to 'share' things that I discover on the Data Warehouse via a URL link, Twitter and. . .",8
"As a site visitor, I can access old news that is no longer on the home page.",8
"As a Visitor I'm able to order the search results so that I can more easily review the results.",8
"As a researcher working away from the laboratory, I want secure remote access to the Neurohub node.",8
"As a researcher, I want electronic support for keeping track of which data sets (and revisions) were used/output/modified as part of a particular experiment.",8
"As a User I'm able to view an interactive map of the Event Region so that I can find event locations.",8
"As a researcher, I can download files attached to an experiment using my Web browser.",8
"As a user, I want an RSS feed so I can collect records as new titles go online, since HL will digitize pamphlets for years.",8
"As a site administrator, I can create an Other Course (?) or Event that is not charged a listing fee. This is so that the Scrum Alliance doesn’t charge itself for Scrum Gatherings that it puts on.",8
"As a Visitor I'm able to continue to the ABC experience homepage.",8
"As a trainer, I want my profile to list my upcoming classes and include a link to a detailed page about each.",8
"As a researcher, I would like at least some meta data to be automatically inserted when new data is added to the system.",8
"As a Visitor I'm able to see a list of news items so that I can stay up to date on ABC news.",8
"As a researcher, I want a group-level repository for sharing papers/reviews/comments with other researchers.",8
"As an admin user, I would like to have granular access to all external metadata about the object, e.g. HOLLIS metadata, annotation metadata.",8
"As a student I want access to my data even when I'm not online.",8
"As a site administrator, I can set the annual fees for members, Practitioners and Trainers.",8
"As a trainer, I am notified about the results of surveys about my classes. (Questions: After each survey? After a set period of time? Does the trainer get an email or just know to go to the site?).",8
"As a researcher executing a workflow, I want the details of the workflow plan as well as the execution history and (partial) results recorded in Neurohub.",8
"As a researcher using the Neurohub Web interface, I would like the ability to insert Greek symbols into my logbook entries.",8
"As a site administrator, I can create an Other Course (?) or Event that is not charged a listing fee. This is so that the Scrum Alliance doesn’t charge itself for Scrum Gatherings that it puts on.",8
"As an editor I want to translate media items to multiple languages so I can produce content in different language easily.",8
"As a complainant I want to be able to submit my complaint anonymously so no one knows it was me.",8
"As a student I'd like to check off and see my completed tasks.",8
"As an Administrator I'm able to add new media elements to the select gallery.",8
"As a Visitor I'm able to open a larger view of the map so that I can better understand where the person is positioned.",8
"As a user I can sync events created in NeuroHub with a web-based Calendar such as Google Calendar.",8
"As a researcher I can upload files prior to having them attached to a log book page using a mapped network drive.",8
"As a lab administrator I want a way of managing worm strain stocks that is integrated with Wormbase.",8
"As a site admin, I want jobs to stop publishing on the site 30 days after being posted. (Note: 30 days doesn’t need to be configurable at this point. Hardcoding is fine for now.).",8
"As a student I want to have all of my financial information in one place so I know how much money I have.",8
"As a User, I want access to aerial photos (eg: VT orthos) with no downloading required (ie: as a web service).",8
"As an Archivist, I would like to indicate an Agent is either the (creator | source | subject) of an (Accession | Resource | Resource Component).",8
"As a customer site I need to change the content on core pages so I can reflect the text I need to display.",8
"As a new student I need to be oriented to the campus and the various online services so that I can be an efficient and effective student at Berkeley.",8
"As a marketeer I want to view the top refferals of the week so I can quickly see what websites drive most traffic to a specific page or media item.",8
"As a trainer, when I create an Other Course or Event, I am charged a listing fee for that activity. (Note: We’ll need this to tie into credit card processing.).",8
"As a User I can login using my email address and password so that I get access to the User -only features of the website.",8
"As a site visitor, I can subscribe to an RSS feed of articles. (Teasers only?).",8
"As a User I'm able to delete content (which I added) from a person's profile page so that I remove information that I no longer want to share.",8
"The system shall allow the creation, edition and  deletion of playlists , so that downloaded videos can be included  in certain  playlists. It  will  also  be possible  to change the order of videos in a playlist.",8
"As a bath data archive administrator, I want to Approve scheduled disposal of data so that Data which is still required is not destroyed.",0
"As a BR-Historian manager I want to view backup files To validate generation of backups.",0
"As a business decision-maker I want to use French as native language for CMS SiteManager so that native french-speaking editors adopt CMS ",0
"As a cataloger I want to be able to save a record without all of the required metadata so that I can start a record with the metadata I have and ",0
"As a citizen I want to be able to submit a complaint against a licensure so that the state can investigate it.",0
"As a collection manager I want to import metadata and create records from a DCP digitazation guide.",0
"As a complainant I want to be able to attach documents to my case to support my claims.",0
"As a data re-user, I want to Get a persistent URL for a dataset so that I can get back to the data in future.",0
"As a data re-user, I want to Search the archive through the web so that I can easily find data relevant to my needs.",0
"As a data re-user, I want to View an example citation for a dataset so that I can reference it correctly.",0
"As a depositor, I want to Deposit the files that I have so that I don’t have to spend a lot of time finding the right version and converting to the ",0
"As a depositor, I want to Link datasets to publications in Opus so that Both my data and publications are more easily discovered.",0
"As a Developer I want to develop a custom importer.",0
"As a DPU I want to upload master surrogates to a Component.",0
"As a junior researcher, I want to be able to harvest knowledge from within the group, so that I can learn from more experienced researchers.",0
"As a lab member I want to be able to view events and equipment bookings within the group.",0
"As a marketeer I want to switch URLs when URL duplication occurs between pages so that I can solve conflicts between pages easily without having to ",0
"As a marketeer I want to view basic analytics data of media items easily so that I can analyze whether content is relevant to the intended audience.",0
"As a Read Only user I want to view archival descriptions in my repository.",0
"As a Repository Manager I want to create, update and delete any records in my repository.",0
"As a research information manager, I want to Have datasets linked to metadata about projects so that I can report on projects depositing datasets in ",0
"As a research information manager, I want to Include records for externally-held data so that the university’s record of data holdings is complete.",0
"As a research information manager, I want to Track citation counts for published datasets so that Impact of datasets within academia can be ",0
"As a researcher, I want to be able to attach standard meta data for drug responses, so that my data can later be searched for and understood.",0
"As a researcher, I want to be able to view a finding aid for a particular collection/Resource.",0
"As a researcher, I want to tag data with keywords, as well as assign formal meta data, so that I or other researchers can successfully search for ",0
"As a site member, I want to have full access to all articles.",0
"As a site visitor, I want to see new content when I come to the site.",0
"As a student I want to be informed of academic calendar deadlines.",0
"As a student I want to one place to easily find clubs that are relevant to my interests, academic pursuits and career goals.",0
"As a student, I want to be able to see photos of my current GSIs and instructors.",0
"As a student, I want to have accurate information about required, breadth & major requirements, so that I can effectively planning my academic ",0
"As a student, I want to manage my mealpoints on so that I know I have enough available.",0
"As a student, I want to see scholarship information that is relevant to my status, so that I can maximize those opportunities.",0
"As a trainer, I want to be assured that no one can submit the same answers multiple time and skew my results.",0
"As a university press, I want to be able to request publication rights throu a S/W interface, so that I can speed e-book publication.",0
"As a user I want to be able to prove definitively that I created a page on a certain date.",0
"As a user I want to be able to revert to an older version of an uploaded file.",0
"As a user I want to either keep a log book entry private or share it with individuals rather than groups.",0
"As a user I want to make uploaded data files to be non-modifiable.",0
"As a User I want to monitor the progress of a digital collection project.",0
"As a user I want to restrict what can be entered to a metadata field.",0
"As a user I want to search specifically for files rather than log book pages.",0
"As a user I want to see how many digitized Items have been described.",0
"As a user working on proposals, I want to have a spreadsheet hosted within the Neurohub Web page so that I can edit and calculate costs ",0
"As a user, I want to be able to change the sharing and ownership of multiple files.",0
"As a User, I want to download all data as pre-packaged files via FTP.",0
"As a User, I want to download VT GIS data layers in ESRI file geodatabase format.",0
"As a User, I want to download VT GIS data layers in GML format.",0
"As a user, I want to know how long I have been in the air.",0
"As a user, I want to know how much longer I will be in the air.",0
"As a user, I want to know how to fix pressure in my ears when I'm flying.",0
"As a user, I want to look at my pilot's turbulence record prior to and during a flight.",0
"As a user, I want to look through a library of sounds.",0
"As a user, I want to look up flight names.",0
"As a user, I want to see my departure location and my arrival location.",0
"As a user, I want to see the flight number.",0
"As a user, I want to see the temperatures of both locations.",0
"As admin I want to control access to the tags so that limiting access to a group of tags.",0
"As admin I want to organize area hierarchy so that it is easy to create process area architecture.",0
"As an airline, I want to compare my flight record with other airlines' on the same  route.",0
"As an Archivist, I want to associate a standard identifier string with a Subject heading.",0
"As an archivist, I want to create and edit Agent records.",0
"As an Archivist, I want to create and edit Event records.",0
"As an Archivist, I want to import EAD files that were exported by the Archivists' Toolkit.",0
"As an Archivist, I want to import only Agent and Subject information from MARCXML records.",0
"As an archivist, I want to rearrange the resource description hierarchy by dragging an archival object to a different position in the hierarchy.",0
"As an Authenticated User of the application, I want to get access to links to contextual help.",0
"As an external collaborator, I want to Access data from Bath collaborators off campus so that I can collaborate effectively.",0
"As an external collaborator, I want to Gain privileged access to data for projects in which I am involved so that I can collaborate effectively.",0
"As the university IT service, I want to Store archived data directly on the HCP object store so that the Best use of the HCP’s features can be made.",0
"As user BR-PlantViewer I want to name tag visualization so that adjusting graph presentation.",0
"As user BR-PlantViewer I want to reformulate vector component so that I choose data in X and Y in the creation of graph.",0
"As user BR-PlantViewer I want to rename category and legend so that easy maintenance of the graphics bar.",0
"As User, I want to be able to log in.",0
